family,subfamily,pathway,measurement,computation,gs_library_id,machine,position,complex_index,activation_index,beam_p_s,beam_energy_GeV,irradiation_y,waiting_y,item_id,component_id,material,group,filling,mass_kg,volume_cm3,surface_cm2,density_g_cm3,D_effective_tritium_cm2_s,retention_fraction_tritium,shielding,width_cm,height_cm,thickness_cm,aluminum,copper,steel,aluminum_group,copper_group,steel_group,Ag,Al,As,B,Ba,Bi,Br,C,Ca,Cd,Cl,Co,Cr,Cs,Cu,Eu,Fe,H,Hg,K,Li,Mg,Mn,Mo,N,Na,Nb,Ni,O,P,Pb,S,Sb,Se,Si,Sn,Ta,Ti,V,W,Zn,Zr,CL,TFA,FMA,LL,IRAS,total_activity_Bq_g,Co-60_eq,dose_inh_uSv_g,dose_ing_uSv_g,bgo_10cm_c_s,bgo_40cm_c_s,nai_10cm_c_s,nai_40cm_c_s,DR_10cm_uSv_h,DR_40cm_uSv_h,itm_CL,itm_TFA,itm_FMA,itm_LL,itm_IRAS,itm_total_activity_Bq_g,itm_Co-60_eq,itm_dose_inh_uSv_g,itm_dose_ing_uSv_g,itm_bgo_10cm_c_s,itm_bgo_40cm_c_s,itm_nai_10cm_c_s,itm_nai_40cm_c_s,itm_DR_10cm_uSv_h,itm_DR_40cm_uSv_h,Ag-105,Ag-108,Ag-108m,Ag-109m,Ag-110,Ag-110m,Al-26,Ar-37,Ar-39,Ar-42,As-73,As-74,Au-194,Au-195,Ba-133,Ba-137m,Be-10,Be-7,Bi-205,Bi-207,Bi-208,Bi-210,Bi-210m,C-14,Ca-41,Ca-45,Cd-109,Cd-113m,Cd-115m,Ce-139,Ce-144,Cl-36,Co-56,Co-57,Co-58,Co-60,Co-60m,Cr-51,Cs-134,Cs-137,Dy-154,Dy-159,Eu-146,Eu-147,Eu-148,Eu-149,Eu-150,Eu-152,Eu-154,Eu-155,Fe-55,Fe-59,Fe-60,Ga-68,Gd-146,Gd-148,Gd-150,Gd-151,Gd-153,Ge-68,Ge-71,Ge-73m,H-3,Hf-172,Hf-175,Hf-177m,Hf-178m,Hf-178n,Hf-179n,Hf-181,Hg-194,Hg-203,Ho-163,Ho-166m,I-125,In-113m,In-114,In-114m,Ir-188,Ir-189,Ir-190,Ir-191m,Ir-192,Ir-192n,Ir-194,Ir-194n,K-40,K-42,Kr-81,Kr-83m,Kr-85,La-137,Lu-172,Lu-172m,Lu-173,Lu-174,Lu-174m,Lu-177,Lu-177m,Mn-53,Mn-54,Mo-93,Na-22,Nb-91,Nb-91m,Nb-92,Nb-93m,Nb-94,Nb-95,Nb-95m,Ni-59,Ni-63,Os-185,Os-189m,Os-191,Os-194,P-32,P-33,Pb-202,Pb-205,Pb-205m,Pb-210,Pd-103,Pd-107,Pm-143,Pm-144,Pm-145,Pm-146,Pm-147,Pm-148m,Po-208,Po-209,Po-210,Pr-144,Pr-144m,Pt-188,Pt-193,Rb-82,Rb-83,Rb-84,Rb-86,Re-183,Re-184,Re-184m,Re-186,Re-186m,Re-187,Re-188,Rh-101,Rh-102,Rh-102m,Rh-103m,Rh-106,Rh-99,Ru-103,Ru-106,S-35,Sb-124,Sb-125,Sc-44,Sc-46,Se-75,Se-79,Si-32,Sm-145,Sm-151,Sn-113,Sn-119m,Sn-121,Sn-121m,Sn-123,Sr-82,Sr-85,Sr-89,Sr-90,Ta-178,Ta-179,Ta-182,Tb-157,Tb-158,Tb-160,Tc-95,Tc-95m,Tc-97,Tc-97m,Tc-98,Tc-99,Te-121,Te-121m,Te-123m,Te-125m,Te-127,Te-127m,Te-129m,Ti-44,Tl-202,Tl-204,Tl-206,Tm-168,Tm-170,Tm-171,V-48,V-49,W-178,W-181,W-185,W-188,Xe-127,Y-88,Y-90,Y-91,Yb-169,Zn-65,Zr-88,Zr-93,Zr-95,identifier
metallic,massive,TFA,,,,7000GeV,BefShld,0,3,525415.4228012342,7000.0,6.290778861449329,6.0698663552595,0,0,item,item,0.3213797634787293,1038.1881273137285,460605.2359170145,36149.14557742033,2.253965101475257,1.3390888558027352e-08,0.8266302379823723,0,85.27334046715697,85.27334046715697,63.34353817441502,0.0611487605225729,0.0359761451579916,0.9028750943194354,Al_Mg_Si_6000,brass,cast,0.0,5.969549858796866,0.0005632579353783,0.0008231176560392,0.0,0.0003369438501018,0.0,2.4245673973096102,0.0,0.0,0.0,0.0073356465790292,0.0849799912580949,0.0,2.8805762854757155,0.0,86.50245871905024,0.0,0.0,0.0,0.0,0.0509856373415588,0.3727277899813218,0.0150761650007916,7.65427747781e-05,0.0,0.0223490616462462,0.030344301963416,9.95033492454e-05,0.1336475819324174,0.1801150784443087,0.0333208756145973,0.0003975907964872,0.0,0.7419610413269734,0.1282996526054881,0.0425841467827887,0.0042680306172686,0.0,0.0,0.3721566366064366,0.0003991453048021,False,True,True,2.388659154338283,0.0300692454217882,6.4929726306589775,0.2316792723696837,0.0042231509292261,0.0028233720253312,134.806304210879,44.11213609475959,88.93003579861404,29.10022543102791,0.1866713092207033,0.0610837174532234,False,True,True,2.388659154338283,0.0300692454217882,6.4929726306589775,0.2316792723696837,0.0042231509292261,0.0028233720253312,134.806304210879,44.11213609475959,88.93003579861404,29.10022543102791,0.1866713092207033,0.0610837174532234,0.0,0.0,0.0,1.1887786e-08,0.0,0.0,3.5696846e-07,0.0,8.607118e-05,8.961873e-06,0.0,0.0,1.246696e-06,4.6867363e-08,5.8568283e-08,0.0,2.4451497e-08,0.0,0.0,1.7782786e-06,0.0,0.0,0.0,3.2940538e-06,5.074874e-07,3.1077437e-07,1.1887773e-08,1.1115088e-07,0.0,0.0,0.0,1.1774902e-07,0.0,4.0595456e-05,0.0,0.2232296,0.0,0.0,7.1361836e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1749344,0.0,0.0,0.0,0.0,7.645941e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.058852114,1.07108235e-05,0.0,0.0,3.2223752e-06,3.2223752e-06,0.0,0.0,1.2466838e-06,0.0,1.1190036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70444e-07,9.6963e-07,3.5889462e-07,0.0,0.0,8.962256e-06,0.0,0.0,4.2389948e-07,0.0,1.0816974e-05,1.07108635e-05,6.979662e-06,1.9067219e-06,0.0,0.0,0.0,1.4864099e-06,0.010173856,1.1105647e-06,0.00346834,4.498372e-06,0.0,0.0,0.00028824512,2.365398e-05,0.0,0.0,1.5950152e-05,0.0030312021,0.0,0.0,0.0,3.5876295e-07,4.795617e-06,0.0,9.998468e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7256367e-07,0.0,0.0,0.0,7.0428228e-09,0.0,0.0,0.0,0.0,0.0,0.0020098384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338896e-08,5.406692e-08,0.0,0.0,5.5287774e-08,0.0,0.0,5.528772e-08,0.0,0.0,4.9700965e-08,0.00038371817,0.0,0.0,0.0,4.794197e-06,1.0190893e-08,0.0,0.0,6.924518e-09,2.8665552e-08,3.6938072e-08,0.0,0.0,0.0,0.0,6.313502e-07,0.0,5.0906852e-05,5.3972126e-06,1.444838e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.531559e-07,0.0,0.0,0.0,1.17949295e-08,0.0,0.0,0.0,0.00038371526,9.9984746e-08,5.411053e-05,0.0,0.0,0.0,8.3474365e-09,0.0,0.0026550018,0.0,0.0,0.0,0.0,0.0,0.0,6.315106e-07,0.0,0.0,0.0008461812,0.0,0.0,0.0,0
metallic,massive,TFA,,,,7000GeV,BefShld,0,3,525415.4228012342,7000.0,6.290778861449329,6.0698663552595,0,1,aluminum,Al_Mg_Si_6000,0.3213797634787293,63.48391717448564,73161.3019499666,10602.291486830778,0.8677253613925692,1e-08,0.8266302379823723,7,46.18108453576449,46.18108453576449,34.30466398057614,1.0,0.0,0.0,Al_Mg_Si_6000,brass,cast,0.0,97.6092590893971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101517164528338,0.0193669798903313,0.0,0.0536089170761685,0.0,0.2476422000970851,0.0,0.0,0.0,0.0,0.8337967426623082,0.0947364494181913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0071567914169433,0.0,0.0,0.0697975000767691,0.0,0.0,0.0544836135122792,0.0,False,True,True,3.571060977213081,0.035826457639139,0.4841509349389779,0.3590652134129946,0.0061411315141612,0.0012115799119444,70.87730631045649,16.77329805675281,47.49234807147496,11.239187140219752,0.0802992335859048,0.0190030215421222,False,True,True,2.388659154338283,0.0300692454217882,6.4929726306589775,0.2316792723696837,0.0042231509292261,0.0028233720253312,134.806304210879,44.11213609475959,88.93003579861404,29.10022543102791,0.1866713092207033,0.0610837174532234,0.0,0.0,0.0,0.0,0.0,0.0,5.3842423e-06,0.0,1.5707145e-06,2.7811694e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.1147214e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.8045588e-05,7.56235e-09,1.39474245e-08,0.0,0.0,0.0,0.0,0.0,1.5291882e-09,0.0,1.5173111e-06,0.0,0.30626714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017716864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09041204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812885e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1886274e-09,5.7693596e-05,0.0,0.050533544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6754554e-08,2.6153175e-05,0.0,0.0,0.0,0.0,5.6954818e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2752443e-06,0.0,0.0,0.0,5.693796e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012386552,0.0,0.0,0.0,1
metallic,massive,TFA,,,,7000GeV,BefShld,0,3,525415.4228012342,7000.0,6.290778861449329,6.0698663552595,0,2,steel,cast,0.3213797634787293,937.3542033697004,373930.251599622,31458.58548269897,2.506762155134089,7e-06,0.8266302379823723,0,79.54884041296503,79.54884041296503,59.09121164744137,0.0,0.0,1.0,Al_Mg_Si_6000,brass,cast,0.0,0.0,0.0006238492333237,0.0009116628215996,0.0,0.0003468140732432,0.0,2.685385179593628,0.0,0.0,0.0,0.0074372210984769,0.0903548751274497,0.0,0.0065735012993862,0.0,95.76659025853168,0.0,0.0,0.0,0.0,0.0,0.4063646250391984,0.0166979520153401,8.4776704175e-05,0.0,0.0247532153526645,0.0090752493549723,0.0001102072145653,0.1461921860292549,0.0,0.0369052993312589,0.0004403607974001,0.0,0.7535645364022198,0.000423182399694,0.0471650475804603,0.0,0.0,0.0,0.0,0.0,False,True,True,2.37225341603546,0.0305548045086764,7.144613644218748,0.2298783176850608,0.0040438895658758,0.0030323711882247,136.91486277076405,42.81147814117557,90.13840222110566,28.1850937018459,0.1938593394530814,0.0606172675887934,False,True,True,2.388659154338283,0.0300692454217882,6.4929726306589775,0.2316792723696837,0.0042231509292261,0.0028233720253312,134.806304210879,44.11213609475959,88.93003579861404,29.10022543102791,0.1866713092207033,0.0610837174532234,0.0,0.0,0.0,7.546549e-09,0.0,0.0,3.0633377e-08,0.0,9.445829e-05,9.746654e-06,0.0,0.0,0.0,0.0,1.6855616e-08,0.0,2.4206056e-08,0.0,0.0,5.6885466e-07,0.0,0.0,0.0,2.4113392e-06,5.584579e-07,3.4078954e-07,7.546541e-09,0.0,0.0,0.0,0.0,1.2932215e-07,0.0,3.4613408e-06,0.0,0.2243512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8351107,0.0,0.0,0.0,0.0,5.1017437e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.056699,1.0653323e-05,0.0,0.0,3.5681635e-06,3.5681633e-06,0.0,0.0,0.0,0.0,9.661995e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.747069e-06,0.0,0.0,8.320499e-09,0.0,1.0758904e-05,1.06533635e-05,7.102049e-06,2.1064902e-06,0.0,0.0,0.0,1.6417733e-06,0.011237195,1.22971e-06,0.00041790956,4.979012e-06,0.0,0.0,0.00031911218,2.619807e-05,0.0,0.0,4.5247607e-06,0.0005266997,0.0,0.0,0.0,0.0,5.2423547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1196811e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6143316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042278116,0.0,0.0,0.0,5.240803e-06,0.0,0.0,0.0,0.0,1.7162119e-08,2.2114893e-08,0.0,0.0,0.0,0.0,1.8686565e-08,0.0,5.2536496e-05,5.9778067e-06,1.11881015e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6945438e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000422778,0.0,0.0,0.0,0.0,0.0,9.129707e-09,0.0,0.0029300686,0.0,0.0,0.0,0.0,0.0,0.0,1.8691313e-08,0.0,0.0,0.0,0.0,0.0,0.0,2
metallic,massive,TFA,,,,7000GeV,BefShld,0,3,525415.4228012342,7000.0,6.290778861449329,6.0698663552595,0,3,copper,brass,0.3213797634787293,37.35000676954222,13513.682367425949,3438.702420295407,2.763865965917072,5e-10,0.8266302379823723,4,26.30035163247102,26.30035163247102,19.536672522798728,0.0,1.0,0.0,Al_Mg_Si_6000,brass,cast,0.0,0.0240339800095167,0.0,0.0,0.0,0.0006619403192454,0.0,0.0,0.0,0.0,0.0,0.0,0.0616118828208093,0.0,79.81297338633902,0.0,0.6128086553430976,0.0,0.0,0.0,0.0,0.0,0.001063881707549,0.0,0.0,0.0,0.0,0.6156992431734305,0.0,0.0459831973443649,5.006514112429814,0.0,0.0,0.0,0.0,3.555621959904027,0.0,0.0,0.0,0.0,10.251933039286168,0.011094721322956,True,True,True,0.790654216623219,0.0080978708971027,0.3522795852216028,0.0603586585299299,0.0004070763797257,0.0003177937161335,9.86595607365808,1.4905384580268544,6.522822710709429,0.985461320992734,0.0145100027417223,0.0021921562341391,False,True,True,2.388659154338283,0.0300692454217882,6.4929726306589775,0.2316792723696837,0.0042231509292261,0.0028233720253312,134.806304210879,44.11213609475959,88.93003579861404,29.10022543102791,0.1866713092207033,0.0610837174532234,0.0,8.224092e-09,9.452979e-08,1.4104332e-07,4.749023e-10,3.4919246e-08,1.9620914e-09,0.0,1.9209803e-05,4.0264513e-06,0.0,0.0,3.4619556e-05,1.3014901e-06,1.2049587e-06,4.6804345e-08,2.233423e-09,0.0,0.0,3.5153123e-05,7.024814e-10,0.0,0.0,3.7387096e-07,7.8031555e-08,6.2016504e-08,1.4104317e-07,2.9792109e-06,0.0,0.0,1.0302014e-09,2.4843265e-08,0.0,0.0010389527,0.0,0.053942632,1.0646318e-08,0.0,1.9745364e-07,4.9580866e-08,0.0,9.2203395e-10,0.0,0.0,0.0,0.0,1.5609281e-08,1.3442845e-08,1.704957e-08,8.924256e-09,0.07226007,0.0,1.0646318e-08,6.0576184e-09,0.0,8.4492206e-07,0.0,0.0,2.365876e-08,6.0565686e-09,0.0,0.0,0.05924515,3.0359104e-05,0.0,0.0,2.138517e-08,2.138517e-08,0.0,0.0,3.4619217e-05,0.0,6.855823e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.689435e-05,2.687179e-05,9.946201e-06,0.0,0.0,4.0266236e-06,7.0195844e-10,0.0,1.1573979e-05,4.4689813e-10,3.065998e-05,3.0359219e-05,1.5771526e-05,1.3409822e-07,0.0,0.0,0.0,1.0326968e-07,0.00068227365,8.062178e-09,2.6580767e-05,8.189674e-08,0.0,0.0,3.5219198e-06,1.1009598e-08,0.0,0.0,0.00032975245,0.07099312,5.4910876e-10,0.0,0.0,9.9425515e-06,1.6383781e-06,0.0,2.7761255e-06,3.459468e-08,0.0,0.0,0.0,0.0,1.8588286e-08,6.883324e-09,1.9866065e-06,7.0936885e-08,8.67581e-08,0.0,3.1470087e-08,3.9086148e-09,5.78021e-10,1.030235e-09,0.0,0.0,0.055699863,0.0,0.0,0.0,0.0,0.0,5.336556e-09,5.524939e-09,5.800386e-10,5.800385e-10,0.0,0.0,1.1272515e-06,1.4438639e-06,4.6079505e-09,0.0,1.5299721e-06,0.0,0.0,1.5299706e-06,0.0,0.0,1.3764964e-06,4.6614216e-05,0.0,0.0,1.0050631e-09,1.6378931e-06,1.1440256e-07,8.15111e-09,0.0,1.04122996e-07,3.660843e-07,4.7173165e-07,0.0,0.0,0.0,0.0,1.7080167e-05,0.0,9.653507e-05,0.0,1.2082791e-06,6.925872e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.440338e-09,0.0,0.0,0.0,3.2666725e-07,0.0,0.0,0.0,4.6613863e-05,2.776127e-06,0.0015038908,0.0,0.0,0.0,2.9033629e-09,0.0,0.00024139097,0.0,7.3877278e-09,0.0,0.0,0.0,3.739257e-10,1.7084507e-05,0.0,0.0,0.02331003,0.0,4.2653023e-09,0.0,3
metallic,massive,TFA,,,,1400MeV,MidCyl,0,22,8127663170.78405,1.4,7.513044669405791,17.929371774956927,1,0,item,item,0.6550869218940469,3613.1552935633927,704993.6484359546,47587.65849588033,5.125089143113934,7.129882822739645e-09,0.8329920568378361,5,85.86229620613435,85.86229620613435,95.62692860394873,0.0038637018338807,0.0795980545461786,0.9165382436199404,Al_Cu_2000,oxygen_free,cast,0.0012020278865005,0.3696232371442236,0.0004921059327544,0.0008697409888955,0.0,0.0004106224978329,0.0,2.426709024601052,0.0,0.0,0.0,0.0065432078207308,0.0469005545275474,0.0,7.977735160994311,0.0,87.40200703424856,0.0,0.0,0.0,0.0,0.0,0.4241682540694862,0.0090729209001305,0.000106299627049,0.0,0.0165902493278163,0.0107941351830046,6.32398231466e-05,0.0595121934802026,0.0001079211156124,0.0693978968096145,0.0006387499998848,0.0,1.1425891498536969,0.0004585178643543,0.0317713000996567,0.0002650170217604,0.0002321375297293,0.0,0.0,0.0017393006524186,False,True,True,19.2364046965893,0.2339332588381567,47.21414420938036,1.919797056942656,0.0136887728791965,0.0134106813823294,1735.588875944112,520.5347067396497,1205.4196836859346,361.52731228145086,1.6844209538059205,0.5051885151882707,False,True,True,19.2364046965893,0.2339332588381567,47.21414420938036,1.919797056942656,0.0136887728791965,0.0134106813823294,1735.588875944112,520.5347067396497,1205.4196836859346,361.52731228145086,1.6844209538059205,0.5051885151882707,0.0,5.6110395e-05,0.00064494705,0.0,0.0,0.0,4.4575547e-05,0.0,0.094908506,0.0074660587,0.0,0.0,2.3152643e-06,0.0,1.4772772e-05,0.0,1.6175867e-05,0.0,0.0,0.00031842853,7.862241e-08,0.0,0.0,0.00082075625,0.0005802477,0.0,0.0,2.5081927e-06,0.0,0.0,0.0,0.00015744333,0.0,8.6345875e-07,0.0,1.5147178,6.401947e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2425663e-07,1.6597207e-07,0.0,0.0,15.693958,0.0,6.401947e-07,0.0,0.0,7.920888e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.442844,5.5493532e-05,0.0,0.0,0.0010875592,0.0010875592,0.0,0.0,2.3152415e-06,0.0,8.155791e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0429975e-06,2.0412842e-06,2.094264e-07,0.0,5.98227e-08,0.0074663777,2.9978818e-07,0.0,3.011207e-06,0.0,5.6043507e-05,5.5493743e-05,5.858021e-06,8.824065e-05,0.0,0.0,0.0,0.00094837236,0.0003581317,0.00022165087,0.022504672,0.0019549914,0.0,0.0,0.0811176,0.0022711847,0.0,0.0,0.0014066105,2.1273892,0.0,0.0,0.0,2.0934955e-07,0.0066030067,0.0,1.2862982e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012416103,1.0121254e-07,0.0,0.0,5.171505e-07,3.0666337e-07,0.0,0.0,0.0,0.0,0.0007617385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15105e-05,3.9700335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34760475,0.0,0.0,0.0,0.0066010524,0.0,0.0,0.0,0.0,1.3014848e-05,1.6770771e-05,0.0,0.0,0.0,0.0,1.709208e-05,0.0,0.00011529111,0.0,0.00012254252,7.156938e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3775266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34760213,1.2862989e-07,2.6465034e-06,0.0,0.0,0.0,6.046628e-08,0.0,0.00018144918,0.0,0.0,0.0,0.0,0.0,0.0,1.7096421e-05,0.0,0.0,0.0,0.0,1.4041625e-07,0.0,4
metallic,massive,TFA,,,,1400MeV,MidCyl,0,22,8127663170.78405,1.4,7.513044669405791,17.929371774956927,1,1,aluminum,Al_Cu_2000,0.6550869218940469,13.96015473383694,7892.735309460391,2381.52909965235,1.7687346891139268,1e-08,0.8329920568378361,0,19.2080499616022,19.2080499616022,21.392472638857576,1.0,0.0,0.0,Al_Cu_2000,oxygen_free,cast,0.0,94.518407207433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064579720097683,0.0,0.0,4.700295915382928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4016287072637818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685914786271867,0.0600816366557389,0.0,0.0,0.2445370826275861,False,True,True,25.29031647259939,0.2886455554658704,42.368472312665794,2.556903725212998,0.0144076417919287,0.0091704025568623,326.2353998525215,43.93719284506461,224.74580359107767,30.268633379345616,0.244230549254202,0.032892827529106,False,True,True,19.2364046965893,0.2339332588381567,47.21414420938036,1.919797056942656,0.0136887728791965,0.0134106813823294,1735.588875944112,520.5347067396497,1205.4196836859346,361.52731228145086,1.6844209538059205,0.5051885151882707,0.0,0.0,0.0,0.0,0.0,0.0,0.0034055756,0.0,0.003164357,0.0004969252,0.0,0.0,0.0,0.0,0.0,0.0,3.448232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01281534,1.3296972e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.1479348e-06,0.0,4.8912426e-07,0.0,1.2316092,3.7709793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050317332,0.0,3.7709793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.112137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049694645,4.437793e-06,0.0,5.2278174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.028618e-06,5.736507e-06,0.0,1.24609,0.00018713331,0.0,0.0,0.000678574,7.071819e-07,0.0,0.0,0.0008002146,1.2515303,0.0,0.0,0.0,0.0,0.00024468682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006623757,0.0,0.0,0.0,0.0002446144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013249824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066237072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6477726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001325319,0.0,0.0,0.0,0.0,1.2069869e-05,0.0,5
